"","x"
"1148","good environment, performance oriented promotion(Transparent), snacks and beverages available free of cost."
"1149","*The company is proud of its free drinks(duh! just imagine the budget for that drinks... come to think of it, at a certain point many employees get saturated to the soft drinks/unhealthy free drinks it provides) It's better to just give the budget as an additional allowance since many employees don't consume the drinks.  
*Free Shuttle Service going home"
"1150","(1) Good view from window.  
(2) Work is interesting. 
(3) Internal IT staff is excellent.
(4) OK place for a recent grad to get started."
"1151","employees are pampered with unlimited drinks like coca cola products, coffee, milk,etc. free shuttle services and other health benefits.  bonuses are performance base."
"1152","no OT, free drinks, health benefits, work is not stressful, I had a good manager  (this may not be true for some teams), vacation leave, sick leave, reimbursements etc..."
"1153","Just a good brand name in CV"
"1154","Great first job - exposure to broad range of financial data and client types.
Fantastic people and very young culture."
"1155","Cutting edge tech compared to many other companies. Everyone in the company knows technology and development."
"1156","Free food and lunch reimbursement 
Perfect work-life balance for example you will get mentor when you are on boarding.
Personal space is wide and enough."
"1157","High responsibility, good learning experiences, autonomy."
"1158","Some of the best reasons of working at Factset are that you may have a good salary and you may have your ideas considered from day one"
