,X1,pros_page1,pros_page_rating_value
5055,571,"Work/life balance is good, pay is fair.  I have worked with many very talented people, both co-workers and managers, while at Thomson Reuters.  The company encourages innovation.",4
5056,571,"Great flexible environment, great for female employees, decent benefits",5
5057,571,They had a good vacation policy but get rid of you because you are grandfathered in. It is cheaper to bring in new people and give them less time off.,1
5058,571,"Some great people and ideas. Respectful attitude generally in the office.  Some (not all) of the senior managers are inspirational, but sadly some of them are only interested in their bonuses and forget that other people actually have lives they want to lead...",2
5059,571,"Good exposure, good colleagues, good manager",4
5060,571,"Work environment god, excellent people, employee friendly benefits, enough flexibility in terms on work life balance",2
5061,572,Great work life balance. Centrally located in Bangalore.,4
5062,572,"Generally good people, convenient facilities (bank, coffee shop, lunch all on site).  Ok benefits. Easy to get to out of the main cities.",5
5063,572,Very welcoming. Many long timers many of who care deeply about the company.,4
5064,572,"- Good work culture
- Initial pay is good compared to peer companies
- Good learning curve from career prospects
- People you work with around the world",5
5065,572,"Big Exposure
Good Development
Flexible Environment
Big Diversity
Develop different type of skills
Get to learn more about different fields",4
5066,572,The people were outstanding at Thomson Reuters,5
5067,572,"Great people,  flexible hours the facility is open 24 hours a day.   friendly work environment",4
5068,572,Great employees who work hard,2
5069,572,"Good Compensation, Flexible timings, Good hikes, No Pressure in work.",4
5070,572,"Environment, Learning, Work Culture, Training ,HR Policies, Salary",2
5071,573,"Work Life Balance, compensation although racially unbalance is somewhat reasonable.",4
5072,573,Great product enjoyed by its customers,5
5073,573,"Friendly and professional environment. As a risk management consultant, there was lots of travel. Lots of international opportunities.",4
5074,573,"Has a culture that 'protects' its employees. Reasonable compensation. Nice offices. Nice people in office. Working with people from other cultures, remotely, worldwide. Adopting 'social' networking internally. Recognition of jobs well done via awards.",5
5075,573,"Benefits are great, pay can be quite good.  Interesting clientele, and relationships can be built in an interesting business.  Very challenging with a ton to learn.
With a supportive sales manager who knows the job and has risen up through the ranks, you'll have a fighting chance.",4
5076,573,"good location, good pay, decent outlook, generally satisfied",5
5077,573,"Work/life balance, Training opportunities, Office environment",4
5078,573,"Absolutely nothing if u r in a legal project.gain experience
.
Nothing at all!!! Filling 20 word for pro  is too difficult..",2
5079,573,"I worked at TR - Legal in a variety of marketing roles for over 11 years. Can't say enough about my former coworkers. Super bright people and always pushed one to be their best. TR has good benefits, definitely not the best but good. The Eagan building has lots of perks, like an onsite Caribou, store, fitness studio. Over the years, I had some fantastic leaders that really made the working environment challenging... and fun.",4
5080,573,Fairly easy to move into new departments for varied roles.,2
5081,575,Professionalism in its senior corporate staff.,4
5082,575,"Camaraderie, innovation, technology, willingness to be entrepreneurial, leading edge of all things customer experience, innovation, and more.",5
5083,575,Great and Awesome Envioremwnt and Good culture,4
5084,575,"progression de carrière possible mais difficile à obtenir

salaires supérieurs à la moyenne

bureaux bien placés

atmosphère détendue

des gens super",5
5085,575,"Plenty of training opportunities
WFH  flexibility
No need for overtime",4
5086,575,"Good Work life balance, Get to work on new and emerging technology, Proven good performer gets to work on different technology without prior experience in it",5
5087,575,"Lots of exposure to working with very well known clients.   Allows you to see how tax/accounting and software/IT mesh.    Inside Sales is a great place to sharpen any skills you want while learning about the company and industry.   Name recognition is second to none, which makes ""cold calling"" a whole lot easier.   Work life balance in relation to pay is phenomenal.",4
